7,6,tcp_ip,1485803516069,1485803516069,"Jan 30, 2017, 2:11:56 PM","Jan 30, 2017, 2:11:56 PM",10.16.210.2,80,11.4.1.90,2381,false,false,"{CRE Name=Inbound Connection, UploadRatio=N/A, CRE Description=R2L}",0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,false,"104254,100020,100093,100205,100211,100201,100259,100244",true,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,false,N/A,N/A,"Jan 30, 2017, 2:11:56 PM",4015,10,Inbound Connection,0,63,Custom Rule Engine-8 :: qradar,SW5ib3VuZCBDb25uZWN0aW9uCVIyTA==,49 6e 62 6f 75 6e 64 20 43 6f 6e 6e 65 63 74 69 6f 6e 09 52 32 4c,Inbound Connection	R2L,67500250,5,Access Denied,8,-1,No Offense,1,1485803516069,N/A,R2L,4,18,N/A,false,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
3,6,tcp_ip,1485803515966,1485803515966,"Jan 30, 2017, 2:11:55 PM","Jan 30, 2017, 2:11:55 PM",10.16.210.2,80,11.4.1.90,2381,false,false,{UploadRatio=N/A},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,false,"100020,100205,100211,104254,100201,100092,100259,100242,100240,100244",true,80,2381,2381,80,80,80,2381,2381,10.16.210.2,10.16.210.2,11.4.1.90,11.4.1.90,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,false,N/A,N/A,"Jan 30, 2017, 2:11:55 PM",4007,5,Built TCP connection,0,912,ASA @ 192.168.1.11,PDE4Mj5KYW4gMzAgMTQ6MTE6NTUgMTkyLjE2OC4xLjExIDwxNjY+JUFTQS02LTMwMjAxMzogQnVpbHQgaW5ib3VuZCBUQ1AgY29ubmVjdGlvbiAxMDMyNDg1MDQgZm9yIG91dHNpZGU6MTEuNC4xLjkwLzIzODEgKDExLjQuMS45MC8yMzgxKSB0byBETVo6MTAuMTYuMjEwLjIvODAgKDEwLjE2LjIxMC4yLzgwKQo=,3c 31 38 32 3e 4a 61 6e 20 33 30 20 31 34 3a 31 31 3a 35 35 20 31 39 32 2e 31 36 38 2e 31 2e 31 31 20 3c 31 36 36 3e 25 41 53 41 2d 36 2d 33 30 32 30 31 33 3a 20 42 75 69 6c 74 20 69 6e 62 6f 75 6e 64 20 54 43 50 20 63 6f 6e 6e 65 63 74 69 6f 6e 20 31 30 33 32 34 38 35 30 34 20 66 6f 72 20 6f 75 74 73 69 64 65 3a 31 31 2e 34 2e 31 2e 39 30 2f 32 33 38 31 20 28 31 31 2e 34 2e 31 2e 39 30 2f 32 33 38 31 29 20 74 6f 20 44 4d 5a 3a 31 30 2e 31 36 2e 32 31 30 2e 32 2f 38 30 20 28 31 30 2e 31 36 2e 32 31 30 2e 32 2f 38 30 29 0a,<182>Jan 30 14:11:55 192.168.1.11 <166>%ASA-6-302013: Built inbound TCP connection 103248504 for outside:11.4.1.90/2381 (11.4.1.90/2381) to DMZ:10.16.210.2/80 (10.16.210.2/80) ,3503193,2,Firewall Session Opened,3,-1,No Offense,1,1485803515000,N/A,A TCP connection slot between two hosts was created.,1,41,N/A,false,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
